Wed Oct 28 02:19:41 2020 Epoch 0, lr: 0.0001000, val loss: 149.25757, acc: 45.81000
Wed Feb 15 06:40:24 2023 Epoch 44, lr: 0.0000895, val loss: 74.07549, acc: 74.48000
Wed Feb 15 06:40:38 2023 Epoch 45, lr: 0.0000890, val loss: 74.30872, acc: 74.84000
Wed Feb 15 06:40:52 2023 Epoch 46, lr: 0.0000885, val loss: 73.54793, acc: 74.71000
Wed Feb 15 06:41:06 2023 Epoch 47, lr: 0.0000880, val loss: 73.54780, acc: 75.00000
Wed Feb 15 06:41:19 2023 Epoch 48, lr: 0.0000875, val loss: 73.84347, acc: 75.00000
Wed Feb 15 06:41:34 2023 Epoch 49, lr: 0.0000870, val loss: 71.75438, acc: 75.98000
Wed Feb 15 06:41:47 2023 Epoch 50, lr: 0.0000864, val loss: 72.73754, acc: 75.55000
Wed Feb 15 06:42:00 2023 Epoch 51, lr: 0.0000859, val loss: 72.93858, acc: 75.05000
Wed Feb 15 06:42:13 2023 Epoch 52, lr: 0.0000854, val loss: 73.23949, acc: 75.11000
Wed Feb 15 06:42:27 2023 Epoch 53, lr: 0.0000848, val loss: 72.14807, acc: 75.79000
Wed Feb 15 06:42:41 2023 Epoch 54, lr: 0.0000842, val loss: 71.56007, acc: 76.22000
Wed Feb 15 06:42:54 2023 Epoch 55, lr: 0.0000837, val loss: 71.90778, acc: 75.74000
Wed Feb 15 06:43:08 2023 Epoch 56, lr: 0.0000831, val loss: 71.24114, acc: 76.60000
Wed Feb 15 06:43:23 2023 Epoch 57, lr: 0.0000825, val loss: 71.48473, acc: 76.26000
Wed Feb 15 06:43:37 2023 Epoch 58, lr: 0.0000819, val loss: 70.25228, acc: 76.75000
Wed Feb 15 06:43:51 2023 Epoch 59, lr: 0.0000813, val loss: 69.79320, acc: 77.02000
Wed Feb 15 06:44:05 2023 Epoch 60, lr: 0.0000806, val loss: 69.11916, acc: 76.75000
Wed Feb 15 06:44:19 2023 Epoch 61, lr: 0.0000800, val loss: 68.95305, acc: 77.11000
Wed Feb 15 06:44:34 2023 Epoch 62, lr: 0.0000794, val loss: 68.66199, acc: 77.31000
Wed Feb 15 06:44:47 2023 Epoch 63, lr: 0.0000788, val loss: 71.19577, acc: 76.44000
Wed Feb 15 06:45:01 2023 Epoch 64, lr: 0.0000781, val loss: 68.09759, acc: 77.73000
Wed Feb 15 06:45:15 2023 Epoch 65, lr: 0.0000775, val loss: 68.65150, acc: 77.18000
Wed Feb 15 06:45:28 2023 Epoch 66, lr: 0.0000768, val loss: 66.87415, acc: 77.68000
Wed Feb 15 06:45:41 2023 Epoch 67, lr: 0.0000761, val loss: 69.41981, acc: 77.13000
Wed Feb 15 06:45:55 2023 Epoch 68, lr: 0.0000755, val loss: 68.75190, acc: 77.35000
Wed Feb 15 06:46:08 2023 Epoch 69, lr: 0.0000748, val loss: 70.50874, acc: 77.23000
Wed Feb 15 06:46:21 2023 Epoch 70, lr: 0.0000741, val loss: 71.16726, acc: 76.74000
Wed Feb 15 06:46:34 2023 Epoch 71, lr: 0.0000734, val loss: 68.80711, acc: 77.45000
Wed Feb 15 06:46:48 2023 Epoch 72, lr: 0.0000727, val loss: 68.29204, acc: 77.65000
Wed Feb 15 06:47:02 2023 Epoch 73, lr: 0.0000720, val loss: 68.85953, acc: 77.81000
Wed Feb 15 06:47:16 2023 Epoch 74, lr: 0.0000713, val loss: 68.37846, acc: 77.74000
Wed Feb 15 06:47:29 2023 Epoch 75, lr: 0.0000706, val loss: 70.51203, acc: 77.66000
Wed Feb 15 06:47:42 2023 Epoch 76, lr: 0.0000699, val loss: 69.03727, acc: 77.60000
Wed Feb 15 06:47:56 2023 Epoch 77, lr: 0.0000691, val loss: 68.54886, acc: 77.83000
Wed Feb 15 06:48:11 2023 Epoch 78, lr: 0.0000684, val loss: 68.60877, acc: 78.13000
Wed Feb 15 06:48:24 2023 Epoch 79, lr: 0.0000677, val loss: 70.24012, acc: 77.58000
Wed Feb 15 06:48:39 2023 Epoch 80, lr: 0.0000669, val loss: 68.50365, acc: 78.26000
Wed Feb 15 06:48:52 2023 Epoch 81, lr: 0.0000662, val loss: 68.51664, acc: 77.75000
Wed Feb 15 06:49:05 2023 Epoch 82, lr: 0.0000655, val loss: 68.90271, acc: 77.96000
Wed Feb 15 06:49:19 2023 Epoch 83, lr: 0.0000647, val loss: 69.68875, acc: 78.13000
Wed Feb 15 06:49:32 2023 Epoch 84, lr: 0.0000639, val loss: 70.26804, acc: 78.22000
Wed Feb 15 06:49:46 2023 Epoch 85, lr: 0.0000632, val loss: 68.87451, acc: 78.45000
Wed Feb 15 06:50:00 2023 Epoch 86, lr: 0.0000624, val loss: 68.65611, acc: 78.61000
Wed Feb 15 06:50:15 2023 Epoch 87, lr: 0.0000617, val loss: 69.10580, acc: 78.47000
Wed Feb 15 06:50:28 2023 Epoch 88, lr: 0.0000609, val loss: 70.04408, acc: 78.21000
Wed Feb 15 06:50:41 2023 Epoch 89, lr: 0.0000601, val loss: 70.38739, acc: 78.04000
Wed Feb 15 06:50:55 2023 Epoch 90, lr: 0.0000594, val loss: 69.24599, acc: 78.50000
Wed Feb 15 06:51:08 2023 Epoch 91, lr: 0.0000586, val loss: 71.87968, acc: 77.90000
Wed Feb 15 06:51:22 2023 Epoch 92, lr: 0.0000578, val loss: 69.67494, acc: 78.55000
Wed Feb 15 06:51:36 2023 Epoch 93, lr: 0.0000570, val loss: 69.65186, acc: 78.63000
Wed Feb 15 06:51:49 2023 Epoch 94, lr: 0.0000563, val loss: 71.55758, acc: 77.90000
Wed Feb 15 06:52:03 2023 Epoch 95, lr: 0.0000555, val loss: 70.39289, acc: 78.47000
Wed Feb 15 06:52:16 2023 Epoch 96, lr: 0.0000547, val loss: 71.95270, acc: 78.20000
Wed Feb 15 06:52:29 2023 Epoch 97, lr: 0.0000539, val loss: 71.21460, acc: 78.52000
Wed Feb 15 06:52:43 2023 Epoch 98, lr: 0.0000531, val loss: 72.17578, acc: 78.38000
Wed Feb 15 06:52:56 2023 Epoch 99, lr: 0.0000524, val loss: 71.56139, acc: 78.54000
Wed Feb 15 06:53:09 2023 Epoch 100, lr: 0.0000516, val loss: 70.55209, acc: 78.44000
Wed Feb 15 06:53:22 2023 Epoch 101, lr: 0.0000508, val loss: 72.00237, acc: 78.37000
Wed Feb 15 06:53:36 2023 Epoch 102, lr: 0.0000500, val loss: 71.41157, acc: 78.99000
Wed Feb 15 06:53:50 2023 Epoch 103, lr: 0.0000492, val loss: 72.17481, acc: 78.77000
Wed Feb 15 06:54:03 2023 Epoch 104, lr: 0.0000484, val loss: 71.01752, acc: 78.75000
Wed Feb 15 06:54:17 2023 Epoch 105, lr: 0.0000476, val loss: 71.12530, acc: 79.08000
Wed Feb 15 06:54:31 2023 Epoch 106, lr: 0.0000469, val loss: 72.73517, acc: 78.13000
Wed Feb 15 06:54:44 2023 Epoch 107, lr: 0.0000461, val loss: 73.28012, acc: 78.44000
Wed Feb 15 06:54:57 2023 Epoch 108, lr: 0.0000453, val loss: 72.00687, acc: 78.55000
Wed Feb 15 06:55:11 2023 Epoch 109, lr: 0.0000445, val loss: 72.56099, acc: 78.76000
Wed Feb 15 06:55:24 2023 Epoch 110, lr: 0.0000437, val loss: 73.63286, acc: 79.01000
Wed Feb 15 06:55:37 2023 Epoch 111, lr: 0.0000430, val loss: 72.86031, acc: 78.93000
Wed Feb 15 06:55:51 2023 Epoch 112, lr: 0.0000422, val loss: 74.00650, acc: 78.76000
Wed Feb 15 06:56:04 2023 Epoch 113, lr: 0.0000414, val loss: 73.30204, acc: 78.61000
Wed Feb 15 06:56:17 2023 Epoch 114, lr: 0.0000406, val loss: 73.90416, acc: 78.45000
Wed Feb 15 06:56:31 2023 Epoch 115, lr: 0.0000399, val loss: 73.56870, acc: 79.10000
Wed Feb 15 06:56:45 2023 Epoch 116, lr: 0.0000391, val loss: 73.25011, acc: 79.01000
Wed Feb 15 06:56:58 2023 Epoch 117, lr: 0.0000383, val loss: 75.15377, acc: 78.47000
Wed Feb 15 06:57:13 2023 Epoch 118, lr: 0.0000376, val loss: 73.40901, acc: 79.14000
Wed Feb 15 06:57:26 2023 Epoch 119, lr: 0.0000368, val loss: 76.70215, acc: 78.21000
Wed Feb 15 06:57:39 2023 Epoch 120, lr: 0.0000361, val loss: 74.35880, acc: 78.80000
Wed Feb 15 06:57:53 2023 Epoch 121, lr: 0.0000353, val loss: 76.11751, acc: 78.73000
Wed Feb 15 06:58:06 2023 Epoch 122, lr: 0.0000345, val loss: 77.04601, acc: 78.53000
Wed Feb 15 06:58:19 2023 Epoch 123, lr: 0.0000338, val loss: 76.49113, acc: 78.82000
Wed Feb 15 06:58:33 2023 Epoch 124, lr: 0.0000331, val loss: 76.68903, acc: 78.79000
Wed Feb 15 06:58:46 2023 Epoch 125, lr: 0.0000323, val loss: 77.03980, acc: 78.68000
Wed Feb 15 06:58:59 2023 Epoch 126, lr: 0.0000316, val loss: 75.95919, acc: 79.04000
Wed Feb 15 06:59:13 2023 Epoch 127, lr: 0.0000309, val loss: 76.34699, acc: 78.99000
Wed Feb 15 06:59:26 2023 Epoch 128, lr: 0.0000301, val loss: 75.76165, acc: 79.04000
Wed Feb 15 06:59:41 2023 Epoch 129, lr: 0.0000294, val loss: 74.86578, acc: 79.48000
Wed Feb 15 06:59:54 2023 Epoch 130, lr: 0.0000287, val loss: 77.26236, acc: 78.85000
Wed Feb 15 07:00:07 2023 Epoch 131, lr: 0.0000280, val loss: 77.04985, acc: 79.00000
Wed Feb 15 07:00:20 2023 Epoch 132, lr: 0.0000273, val loss: 77.32124, acc: 78.86000
Wed Feb 15 07:00:33 2023 Epoch 133, lr: 0.0000266, val loss: 78.03914, acc: 78.78000
Wed Feb 15 07:00:46 2023 Epoch 134, lr: 0.0000259, val loss: 78.15652, acc: 78.93000
Wed Feb 15 07:01:00 2023 Epoch 135, lr: 0.0000252, val loss: 77.98494, acc: 78.92000
Wed Feb 15 07:01:13 2023 Epoch 136, lr: 0.0000245, val loss: 78.77997, acc: 78.77000
Wed Feb 15 07:01:26 2023 Epoch 137, lr: 0.0000239, val loss: 79.16150, acc: 78.85000
Wed Feb 15 07:01:40 2023 Epoch 138, lr: 0.0000232, val loss: 79.24837, acc: 79.11000
Wed Feb 15 07:01:53 2023 Epoch 139, lr: 0.0000225, val loss: 78.41585, acc: 79.01000
Wed Feb 15 07:02:06 2023 Epoch 140, lr: 0.0000219, val loss: 79.63250, acc: 78.80000
Wed Feb 15 07:02:20 2023 Epoch 141, lr: 0.0000212, val loss: 79.92856, acc: 78.71000
Wed Feb 15 07:02:33 2023 Epoch 142, lr: 0.0000206, val loss: 78.59248, acc: 79.15000
Wed Feb 15 07:02:46 2023 Epoch 143, lr: 0.0000200, val loss: 79.18430, acc: 79.24000
Wed Feb 15 07:03:00 2023 Epoch 144, lr: 0.0000194, val loss: 79.26851, acc: 79.20000
Wed Feb 15 07:03:13 2023 Epoch 145, lr: 0.0000187, val loss: 79.31102, acc: 79.17000
Wed Feb 15 07:03:26 2023 Epoch 146, lr: 0.0000181, val loss: 78.83715, acc: 79.02000
Wed Feb 15 07:03:40 2023 Epoch 147, lr: 0.0000175, val loss: 79.28069, acc: 79.10000
Wed Feb 15 07:03:53 2023 Epoch 148, lr: 0.0000169, val loss: 79.78511, acc: 79.24000
Wed Feb 15 07:04:06 2023 Epoch 149, lr: 0.0000163, val loss: 80.85121, acc: 78.67000
Wed Feb 15 07:04:19 2023 Epoch 150, lr: 0.0000158, val loss: 79.69496, acc: 78.99000
Wed Feb 15 07:04:32 2023 Epoch 151, lr: 0.0000152, val loss: 80.11669, acc: 79.18000
Wed Feb 15 07:04:45 2023 Epoch 152, lr: 0.0000146, val loss: 79.87596, acc: 79.04000
Wed Feb 15 07:04:59 2023 Epoch 153, lr: 0.0000141, val loss: 81.96610, acc: 78.71000
Wed Feb 15 07:05:12 2023 Epoch 154, lr: 0.0000136, val loss: 81.68737, acc: 78.89000
Wed Feb 15 07:05:25 2023 Epoch 155, lr: 0.0000130, val loss: 81.66836, acc: 78.97000
Wed Feb 15 07:05:38 2023 Epoch 156, lr: 0.0000125, val loss: 81.09829, acc: 78.89000
Wed Feb 15 07:05:52 2023 Epoch 157, lr: 0.0000120, val loss: 82.20282, acc: 78.99000
Wed Feb 15 07:06:05 2023 Epoch 158, lr: 0.0000115, val loss: 81.21875, acc: 79.13000
Wed Feb 15 07:06:19 2023 Epoch 159, lr: 0.0000110, val loss: 80.85180, acc: 79.04000
Wed Feb 15 07:06:32 2023 Epoch 160, lr: 0.0000105, val loss: 81.78346, acc: 78.88000
Wed Feb 15 07:06:45 2023 Epoch 161, lr: 0.0000100, val loss: 81.61003, acc: 79.12000
Wed Feb 15 07:06:58 2023 Epoch 162, lr: 0.0000095, val loss: 82.07618, acc: 78.95000
Wed Feb 15 07:07:12 2023 Epoch 163, lr: 0.0000091, val loss: 82.33762, acc: 79.17000
Wed Feb 15 07:07:25 2023 Epoch 164, lr: 0.0000086, val loss: 81.55802, acc: 79.18000
Wed Feb 15 07:07:38 2023 Epoch 165, lr: 0.0000082, val loss: 82.57604, acc: 79.05000
Wed Feb 15 07:07:51 2023 Epoch 166, lr: 0.0000078, val loss: 82.21097, acc: 79.20000
Wed Feb 15 07:08:04 2023 Epoch 167, lr: 0.0000074, val loss: 82.00311, acc: 79.14000
Wed Feb 15 07:08:18 2023 Epoch 168, lr: 0.0000070, val loss: 82.29892, acc: 78.99000
Wed Feb 15 07:08:31 2023 Epoch 169, lr: 0.0000066, val loss: 82.63048, acc: 79.22000
Wed Feb 15 07:08:44 2023 Epoch 170, lr: 0.0000062, val loss: 82.48765, acc: 79.10000
Wed Feb 15 07:08:58 2023 Epoch 171, lr: 0.0000058, val loss: 82.37158, acc: 79.05000
Wed Feb 15 07:09:11 2023 Epoch 172, lr: 0.0000054, val loss: 82.61523, acc: 79.07000
Wed Feb 15 07:09:24 2023 Epoch 173, lr: 0.0000051, val loss: 82.40993, acc: 79.07000
Wed Feb 15 07:09:38 2023 Epoch 174, lr: 0.0000048, val loss: 82.49254, acc: 79.22000
Wed Feb 15 07:09:51 2023 Epoch 175, lr: 0.0000044, val loss: 82.67530, acc: 79.13000
Wed Feb 15 07:10:04 2023 Epoch 176, lr: 0.0000041, val loss: 82.70377, acc: 79.15000
Wed Feb 15 07:10:17 2023 Epoch 177, lr: 0.0000038, val loss: 82.72717, acc: 78.94000
Wed Feb 15 07:10:30 2023 Epoch 178, lr: 0.0000035, val loss: 82.60305, acc: 79.15000
Wed Feb 15 07:10:44 2023 Epoch 179, lr: 0.0000032, val loss: 83.13852, acc: 79.11000
Wed Feb 15 07:10:56 2023 Epoch 180, lr: 0.0000030, val loss: 83.33579, acc: 79.14000
Wed Feb 15 07:11:10 2023 Epoch 181, lr: 0.0000027, val loss: 83.01957, acc: 79.18000
Wed Feb 15 07:11:23 2023 Epoch 182, lr: 0.0000024, val loss: 83.14499, acc: 79.16000
Wed Feb 15 07:11:36 2023 Epoch 183, lr: 0.0000022, val loss: 82.97196, acc: 79.21000
Wed Feb 15 07:11:50 2023 Epoch 184, lr: 0.0000020, val loss: 83.31203, acc: 79.04000
Wed Feb 15 07:12:03 2023 Epoch 185, lr: 0.0000018, val loss: 83.32915, acc: 79.14000
Wed Feb 15 07:12:16 2023 Epoch 186, lr: 0.0000016, val loss: 83.09496, acc: 79.23000
Wed Feb 15 07:12:30 2023 Epoch 187, lr: 0.0000014, val loss: 83.13367, acc: 79.26000
Wed Feb 15 07:12:43 2023 Epoch 188, lr: 0.0000012, val loss: 83.19682, acc: 79.19000
Wed Feb 15 07:12:56 2023 Epoch 189, lr: 0.0000010, val loss: 83.12381, acc: 79.23000
Wed Feb 15 07:13:10 2023 Epoch 190, lr: 0.0000009, val loss: 83.14525, acc: 79.16000
Wed Feb 15 07:13:23 2023 Epoch 191, lr: 0.0000007, val loss: 83.32141, acc: 79.13000
Wed Feb 15 07:13:36 2023 Epoch 192, lr: 0.0000006, val loss: 83.06969, acc: 79.24000
Wed Feb 15 07:13:49 2023 Epoch 193, lr: 0.0000005, val loss: 83.03580, acc: 79.28000
Wed Feb 15 07:14:03 2023 Epoch 194, lr: 0.0000004, val loss: 83.16037, acc: 79.23000
Wed Feb 15 07:14:16 2023 Epoch 195, lr: 0.0000003, val loss: 83.23643, acc: 79.22000
Wed Feb 15 07:14:29 2023 Epoch 196, lr: 0.0000002, val loss: 83.18843, acc: 79.23000
Wed Feb 15 07:14:43 2023 Epoch 197, lr: 0.0000002, val loss: 83.20142, acc: 79.23000
Wed Feb 15 07:14:56 2023 Epoch 198, lr: 0.0000001, val loss: 83.19763, acc: 79.25000
Wed Feb 15 07:15:10 2023 Epoch 199, lr: 0.0000001, val loss: 83.17575, acc: 79.22000
